@tim1995f-text	@tim1995f	00:04:53.512	293.512	00:04:54.925	294.925	00:00:01.413	1.413	а как ты допела потом песни? 
@tim1995f-text	@tim1995f	00:05:02.806	302.806	00:05:03.228	303.228	00:00:00.422	0.422	ага
@tim1995f-gestures	@tim1995f	00:00:00.789	0.789	00:00:02.505	2.505	00:00:01.716	1.716	скрещивает пальцы на руках
@tim1995f-gestures	@tim1995f	00:01:07.421	67.421	00:01:08.999	68.999	00:00:01.578	1.578	жестикулирует двумя руками, тянет руки к голове
@tim1995f-gestures	@tim1995f	00:01:47.457	107.457	00:01:48.815	108.815	00:00:01.358	1.358	улыбается
@tim1995f-gestures	@tim1995f	00:01:50.329	110.329	00:01:51.311	111.311	00:00:00.982	0.982	смеётся
@tim1995f-gestures	@tim1995f	00:02:03.027	123.027	00:02:04.944	124.944	00:00:01.917	1.917	кивает головой
@tim1995f-gestures	@tim1995f	00:02:33.293	153.293	00:02:37.192	157.192	00:00:03.899	3.899	жестикулирует правой рукой, двигается в кресле,  жестикулирует двумя руками
@tim1995f-gestures	@tim1995f	00:02:39.320	159.32	00:02:39.715	159.715	00:00:00.395	0.395	смеётся
@tim1995f-gestures	@tim1995f	00:02:43.724	163.724	00:02:44.219	164.219	00:00:00.495	0.495	смеётся
@tim1995f-gestures	@tim1995f	00:02:59.587	179.587	00:03:00.192	180.192	00:00:00.605	0.605	жестикулирует руками
@tim1995f-gestures	@tim1995f	00:03:03.751	183.751	00:03:04.320	184.32	00:00:00.569	0.569	смеётся
@tim1995f-gestures	@tim1995f	00:03:47.677	227.677	00:03:49.237	229.237	00:00:01.560	1.56	жестикулирует правой рукой
@tim1995f-gestures	@tim1995f	00:03:51.650	231.65	00:03:52.356	232.356	00:00:00.706	0.706	держит руки вместе
@tim1995f-gestures	@tim1995f	00:03:56.320	236.32	00:03:59.237	239.237	00:00:02.917	2.917	переложила сложенные руки в ладони, прижатые друг к другу; жестикулирует двумя руками 
@tim1995f-gestures	@tim1995f	00:04:37.632	277.632	00:04:38.806	278.806	00:00:01.174	1.174	закусывает губу, качает головой
@tim1995f-gestures	@tim1995f	00:04:45.220	285.22	00:04:45.816	285.816	00:00:00.596	0.596	смеётся
@tim1995f-gestures	@tim1995f	00:04:51.706	291.706	00:04:52.403	292.403	00:00:00.697	0.697	смеётся
@tim1995f-GestMeaning	@tim1995f	00:00:00.789	0.789	00:00:02.505	2.505	00:00:01.716	1.716	вспоминает вопрос
@tim1995f-GestMeaning	@tim1995f	00:01:07.421	67.421	00:01:08.999	68.999	00:00:01.578	1.578	показывает на себя, поправляет волосы
@tim1995f-GestMeaning	@tim1995f	00:01:47.457	107.457	00:01:48.815	108.815	00:00:01.358	1.358	улыбка
@tim1995f-GestMeaning	@tim1995f	00:01:50.329	110.329	00:01:51.311	111.311	00:00:00.982	0.982	смех
@tim1995f-GestMeaning	@tim1995f	00:02:03.027	123.027	00:02:04.944	124.944	00:00:01.917	1.917	согласие
@tim1995f-GestMeaning	@tim1995f	00:02:33.293	153.293	00:02:37.192	157.192	00:00:03.899	3.899	показывает на @sv1994f; удобнее садится в кресле; показывает реакцию 
@tim1995f-GestMeaning	@tim1995f	00:02:39.320	159.32	00:02:39.715	159.715	00:00:00.395	0.395	смех
@tim1995f-GestMeaning	@tim1995f	00:02:43.724	163.724	00:02:44.219	164.219	00:00:00.495	0.495	смех
@tim1995f-GestMeaning	@tim1995f	00:02:59.587	179.587	00:03:00.192	180.192	00:00:00.605	0.605	показывает на @sv1994f
@tim1995f-GestMeaning	@tim1995f	00:03:03.751	183.751	00:03:04.320	184.32	00:00:00.569	0.569	смех
@tim1995f-GestMeaning	@tim1995f	00:03:47.677	227.677	00:03:49.237	229.237	00:00:01.560	1.56	жест,связанный с прикусом
@tim1995f-GestMeaning	@tim1995f	00:03:51.650	231.65	00:03:52.356	232.356	00:00:00.706	0.706	внимательно слушает
@tim1995f-GestMeaning	@tim1995f	00:03:56.320	236.32	00:03:59.237	239.237	00:00:02.917	2.917	принятие информации; показывает на прикус
@tim1995f-GestMeaning	@tim1995f	00:04:37.632	277.632	00:04:38.806	278.806	00:00:01.174	1.174	понимает, как больно получить микрофоном по зубам; согласие
@tim1995f-GestMeaning	@tim1995f	00:04:45.220	285.22	00:04:45.816	285.816	00:00:00.596	0.596	смех
@tim1995f-GestMeaning	@tim1995f	00:04:51.706	291.706	00:04:52.403	292.403	00:00:00.697	0.697	смех
@sv1994f-text	@sv1994f	00:00:06.228	6.228	00:00:09.228	9.228	00:00:03.000	3.0	у меня очень простой принцип взаимодействия с людьми
@sv1994f-text	@sv1994f	00:00:09.411	9.411	00:00:11.925	11.925	00:00:02.514	2.514	если ты пришел ко мне дл... для общения
@sv1994f-text	@sv1994f	00:00:12.311	12.311	00:00:14.513	14.513	00:00:02.202	2.202	ну если ты постучался ко мне в директ
@sv1994f-text	@sv1994f	00:00:14.632	14.632	00:00:15.118	15.118	00:00:00.486	0.486	я там м
@sv1994f-text	@sv1994f	00:00:15.513	15.513	00:00:15.935	15.935	00:00:00.422	0.422	увидел
@sv1994f-text	@sv1994f	00:00:16.706	16.706	00:00:16.714	16.714	00:00:00.008	0.008	какой-то пост с книгой я хочу порекомендовать тебе
@sv1994f-text	@sv1994f	00:00:16.714	16.714	00:00:20.824	20.824	00:00:04.110	4.11	какой-то пост с книгой я хочу порекомендовать тебе такую-то книгу 
@sv1994f-text	@sv1994f	00:00:20.916	20.916	00:00:21.421	21.421	00:00:00.505	0.505	и вообще
@sv1994f-text	@sv1994f	00:00:21.999	21.999	00:00:25.916	25.916	00:00:03.917	3.917	если это какие-то люди которые приходят с позитивом
@sv1994f-text	@sv1994f	00:00:26.293	26.293	00:00:27.330	27.33	00:00:01.037	1.037	я конечно же с ними
@sv1994f-text	@sv1994f	00:00:28.017	28.017	00:00:30.118	30.118	00:00:02.101	2.101	и я не могу сказать что
@sv1994f-text	@sv1994f	00:00:30.201	30.201	00:00:32.412	32.412	00:00:02.211	2.211	но есть определённое количество людей
@sv1994f-text	@sv1994f	00:00:32.715	32.715	00:00:34.320	34.32	00:00:01.605	1.605	может даже постоянно общаюсь
@sv1994f-text	@sv1994f	00:00:34.504	34.504	00:00:34.917	34.917	00:00:00.413	0.413	из тех
@sv1994f-text	@sv1994f	00:00:35.412	35.412	00:00:35.595	35.595	00:00:00.183	0.183	ээ
@sv1994f-text	@sv1994f	00:00:35.714	35.714	00:00:36.623	36.623	00:00:00.909	0.909	кто на меня 
@sv1994f-text	@sv1994f	00:00:36.715	36.715	00:00:40.119	40.119	00:00:03.404	3.404	это могут быть люди которые знают что я пою 
@sv1994f-text	@sv1994f	00:00:40.806	40.806	00:00:44.632	44.632	00:00:03.826	3.826	мне интересно общаться с людьми потому что они часто бывают очень
@sv1994f-text	@sv1994f	00:00:45.229	45.229	00:00:45.926	45.926	00:00:00.697	0.697	ээм
@sv1994f-text	@sv1994f	00:00:46.228	46.228	00:00:50.320	50.32	00:00:04.092	4.092	могут мне помочь чем-то вдохновиться и наоборот
@sv1994f-text	@sv1994f	00:00:50.724	50.724	00:00:51.715	51.715	00:00:00.991	0.991	если человек 
@sv1994f-text	@sv1994f	00:00:51.917	51.917	00:00:53.513	53.513	00:00:01.596	1.596	э с негативом м
@sv1994f-text	@sv1994f	00:00:54.009	54.009	00:00:56.917	56.917	00:00:02.908	2.908	и у него вот там какие-то проблемы с самоконтролем
@sv1994f-text	@sv1994f	00:00:57.494	57.494	00:00:59.412	59.412	00:00:01.918	1.918	не может отвлечься на что-то более
@sv1994f-text	@sv1994f	00:01:00.495	60.495	00:01:04.816	64.816	00:00:04.321	4.321	нормальное то естественно я блокирую я блокирую огромное количество людей 
@sv1994f-text	@sv1994f	00:01:04.898	64.898	00:01:06.136	66.136	00:00:01.238	1.238	которые приходят 
@sv1994f-text	@sv1994f	00:01:10.733	70.733	00:01:12.219	72.219	00:00:01.486	1.486	 ну что можно чувствовать?
@sv1994f-text	@sv1994f	00:01:12.494	72.494	00:01:14.017	74.017	00:00:01.523	1.523	что это грязь чувствуешь
@sv1994f-text	@sv1994f	00:01:14.210	74.21	00:01:14.907	74.907	00:00:00.697	0.697	что
@sv1994f-text	@sv1994f	00:01:15.008	75.008	00:01:18.917	78.917	00:00:03.909	3.909	есть большие проблемы у всего человечества потому что 
@sv1994f-text	@sv1994f	00:01:19.513	79.513	00:01:25.008	85.008	00:00:05.495	5.495	воот что есть над чем работать и мне с моими реакциями то есть я по идее не должна расстраиваться
@sv1994f-text	@sv1994f	00:01:26.008	86.008	00:01:26.815	86.815	00:00:00.807	0.807	могу уязвиться
@sv1994f-text	@sv1994f	00:01:27.292	87.292	00:01:28.109	88.109	00:00:00.817	0.817	но опять же
@sv1994f-text	@sv1994f	00:01:29.614	89.614	00:01:35.137	95.137	00:00:05.523	5.523	я понимаю что эти люди не имеют никакого отношения к моей текущей реальной жизни
@sv1994f-text	@sv1994f	00:01:35.797	95.797	00:01:37.614	97.614	00:00:01.817	1.817	вижу твою реальную текстуру кожи
@sv1994f-text	@sv1994f	00:01:38.091	98.091	00:01:39.916	99.916	00:00:01.825	1.825	эм  как бы ты мы сидим м
@sv1994f-text	@sv1994f	00:01:40.714	100.714	00:01:43.008	103.008	00:00:02.294	2.294	в реальности да здесь с тобой общаемся 
@sv1994f-text	@sv1994f	00:01:43.614	103.614	00:01:45.815	105.815	00:00:02.201	2.201	и здорово что этих людей здесь нет 
@sv1994f-text	@sv1994f	00:01:46.935	106.935	00:01:48.503	108.503	00:00:01.568	1.568	это повод просто выпить
@sv1994f-text	@sv1994f	00:01:49.008	109.008	00:01:50.017	110.017	00:00:01.009	1.009	чашку чаю просто
@sv1994f-text	@sv1994f	00:01:53.109	113.109	00:01:54.412	114.412	00:00:01.303	1.303	конечно будут будут
@sv1994f-text	@sv1994f	00:01:54.521	114.521	00:01:55.118	115.118	00:00:00.597	0.597	но уже 
@sv1994f-text	@sv1994f	00:01:55.522	115.522	00:01:58.127	118.127	00:00:02.605	2.605	а щас уже свершился контакт да мы с тобой 
@sv1994f-text	@sv1994f	00:01:58.806	118.806	00:01:59.815	119.815	00:00:01.009	1.009	ты сделала вывод
@sv1994f-text	@sv1994f	00:02:00.421	120.421	00:02:00.724	120.724	00:00:00.303	0.303	какой
@sv1994f-text	@sv1994f	00:02:01.008	121.008	00:02:02.723	122.723	00:00:01.715	1.715	я человек по своей наполненности
@sv1994f-text	@sv1994f	00:02:03.119	123.119	00:02:06.623	126.623	00:00:03.504	3.504	я возможно имею какие-то представления уже о том какой ты человек
@sv1994f-text	@sv1994f	00:02:07.018	127.018	00:02:08.706	128.706	00:00:01.688	1.688	то есть для меня важно 
@sv1994f-text	@sv1994f	00:02:08.816	128.816	00:02:10.018	130.018	00:00:01.202	1.202	живое нормальное
@sv1994f-text	@sv1994f	00:02:10.109	130.109	00:02:11.302	131.302	00:00:01.193	1.193	а то что там пишется
@sv1994f-text	@sv1994f	00:02:12.091	132.091	00:02:13.118	133.118	00:00:01.027	1.027	ну фидбек окей
@sv1994f-text	@sv1994f	00:02:14.118	134.118	00:02:14.595	134.595	00:00:00.477	0.477	реакция
@sv1994f-text	@sv1994f	00:02:15.027	135.027	00:02:18.623	138.623	00:00:03.596	3.596	у меня тоже бывают не всегда нормальные реакции
@sv1994f-text	@sv1994f	00:02:19.201	139.201	00:02:19.715	139.715	00:00:00.514	0.514	могу подумать
@sv1994f-text	@sv1994f	00:02:19.825	139.825	00:02:21.797	141.797	00:00:01.972	1.972	там фигня какая-то а потом когда
@sv1994f-text	@sv1994f	00:02:22.403	142.403	00:02:25.118	145.118	00:00:02.715	2.715	для того чтобы не реагировать резко
@sv1994f-text	@sv1994f	00:02:25.504	145.504	00:02:27.614	147.614	00:00:02.110	2.11	нужно потратить время на то чтобы 
@sv1994f-text	@sv1994f	00:02:28.118	148.118	00:02:29.522	149.522	00:00:01.404	1.404	а не все хотят это делать
@sv1994f-text	@sv1994f	00:02:30.788	150.788	00:02:31.715	151.715	00:00:00.927	0.927	всем есть над чем работать
@sv1994f-text	@sv1994f	00:02:31.990	151.99	00:02:32.412	152.412	00:00:00.422	0.422	и мне тоже
@sv1994f-text	@sv1994f	00:02:36.604	156.604	00:02:39.219	159.219	00:00:02.615	2.615	буквально сегодня я писала какую-то мерзость 
@sv1994f-text	@sv1994f	00:02:40.027	160.027	00:02:43.605	163.605	00:00:03.578	3.578	потом я поняла что это не нормально я стёрла и просто
@sv1994f-text	@sv1994f	00:02:44.715	164.715	00:02:46.825	166.825	00:00:02.110	2.11	ну бывает меня подмывает иногда  
@sv1994f-text	@sv1994f	00:02:47.604	167.604	00:02:50.806	170.806	00:00:03.202	3.202	написать что-нибудь такое потому что ну я могу что-то 
@sv1994f-text	@sv1994f	00:02:51.622	171.622	00:02:53.017	173.017	00:00:01.395	1.395	мои друзья и близкие зают
@sv1994f-text	@sv1994f	00:02:53.118	173.118	00:02:53.907	173.907	00:00:00.789	0.789	я за словом
@sv1994f-text	@sv1994f	00:02:53.999	173.999	00:02:54.301	174.301	00:00:00.302	0.302	в карман
@sv1994f-text	@sv1994f	00:02:54.815	174.815	00:02:55.192	175.192	00:00:00.377	0.377	не лезу
@sv1994f-text	@sv1994f	00:03:06.797	186.797	00:03:11.908	191.908	00:00:05.111	5.111	даа нет они просто очень так мягко предлагают мне избавиться от моей явной проблемы 
@sv1994f-text	@sv1994f	00:03:12.605	192.605	00:03:15.513	195.513	00:00:02.908	2.908	от того что у меня типа неправильный прикус 
@sv1994f-text	@sv1994f	00:03:15.916	195.916	00:03:16.403	196.403	00:00:00.487	0.487	нуу
@sv1994f-text	@sv1994f	00:03:16.495	196.495	00:03:17.807	197.807	00:00:01.312	1.312	щель между зубами для
@sv1994f-text	@sv1994f	00:03:18.412	198.412	00:03:23.311	203.311	00:00:04.899	4.899	тех кто не в курсе что такое диастема а между прочим диастема
@sv1994f-text	@sv1994f	00:03:23.421	203.421	00:03:23.816	203.816	00:00:00.395	0.395	это м 
@sv1994f-text	@sv1994f	00:03:24.118	204.118	00:03:25.210	205.21	00:00:01.092	1.092	показатель того чт...
@sv1994f-text	@sv1994f	00:03:25.421	205.421	00:03:27.807	207.807	00:00:02.386	2.386	какое расстояние между голосовыми складками 
@sv1994f-text	@sv1994f	00:03:28.687	208.687	00:03:32.219	212.219	00:00:03.532	3.532	кстати связки называются это вообще не связки то не мышцы это
@sv1994f-text	@sv1994f	00:03:33.201	213.201	00:03:37.513	217.513	00:00:04.312	4.312	у которых края как у от застёжки зип пакета ни типа смыкаются вот так как
@sv1994f-text	@sv1994f	00:03:37.723	217.723	00:03:39.017	219.017	00:00:01.294	1.294	знаешь как приправа 
@sv1994f-text	@sv1994f	00:03:39.916	219.916	00:03:43.797	223.797	00:00:03.881	3.881	и типа если там какие-то нарастают образования то они смыкаются 
@sv1994f-text	@sv1994f	00:03:43.990	223.99	00:03:44.816	224.816	00:00:00.826	0.826	не застёгиваются
@sv1994f-text	@sv1994f	00:03:45.027	225.027	00:03:45.412	225.412	00:00:00.385	0.385	ну то есть они
@sv1994f-text	@sv1994f	00:03:46.018	226.018	00:03:47.504	227.504	00:00:01.486	1.486	они просто слипаются 
@sv1994f-text	@sv1994f	00:03:49.916	229.916	00:03:50.816	230.816	00:00:00.900	0.9	расстояние между
@sv1994f-text	@sv1994f	00:03:50.907	230.907	00:03:51.613	231.613	00:00:00.706	0.706	зубами
@sv1994f-text	@sv1994f	00:03:52.311	232.311	00:03:56.330	236.33	00:00:04.019	4.019	приблизительно равно расстоянию между двумя складками которые 
@sv1994f-text	@sv1994f	00:03:59.715	239.715	00:03:59.926	239.926	00:00:00.211	0.211	нет
@sv1994f-text	@sv1994f	00:04:01.926	241.926	00:04:02.816	242.816	00:00:00.890	0.89	неправильный вывод
@sv1994f-text	@sv1994f	00:04:03.128	243.128	00:04:03.320	243.32	00:00:00.192	0.192	нет
@sv1994f-text	@sv1994f	00:04:05.972	245.972	00:04:06.614	246.614	00:00:00.642	0.642	да мне нравится
@sv1994f-text	@sv1994f	00:04:06.798	246.798	00:04:08.018	248.018	00:00:01.220	1.22	мне просто нравятся мои зубы и всё
@sv1994f-text	@sv1994f	00:04:08.586	248.586	00:04:08.981	248.981	00:00:00.395	0.395	ну  то есть
@sv1994f-text	@sv1994f	00:04:09.320	249.32	00:04:14.715	254.715	00:00:05.395	5.395	эм по сути мне нравятся мои зубы я сказала эту фразу и на следующий день на концерте 
@sv1994f-text	@sv1994f	00:04:14.925	254.925	00:04:18.503	258.503	00:00:03.578	3.578	такой период когда мы решили что
@sv1994f-text	@sv1994f	00:04:18.724	258.724	00:04:21.311	261.311	00:00:02.587	2.587	и мы прыгнули в Краснодаре по-моему
@sv1994f-text	@sv1994f	00:04:21.522	261.522	00:04:22.237	262.237	00:00:00.715	0.715	и рядом с нами
@sv1994f-text	@sv1994f	00:04:22.596	262.596	00:04:24.403	264.403	00:00:01.807	1.807	какала девчонка такая с телефоном
@sv1994f-text	@sv1994f	00:04:24.797	264.797	00:04:28.412	268.412	00:00:03.615	3.615	она очень была рада меня видеть она вот так близко
@sv1994f-text	@sv1994f	00:04:28.706	268.706	00:04:36.623	276.623	00:00:07.917	7.917	чуть ли не грудью в грудь и она просто подбила мне локтем микрофон и я с размаху ударила себе набалдашником вот этим вот
@sv1994f-text	@sv1994f	00:04:36.816	276.816	00:04:42.219	282.219	00:00:05.403	5.403	ну голова у микрофона есть там сетка такая железная я ударила себе по переднему зубу у меня просто откололся кусок
@sv1994f-text	@sv1994f	00:04:42.531	282.531	00:04:43.229	283.229	00:00:00.698	0.698	как бы
@sv1994f-text	@sv1994f	00:04:43.925	283.925	00:04:45.320	285.32	00:00:01.395	1.395	до сих пор под впечатлением 
@sv1994f-text	@sv1994f	00:04:45.907	285.907	00:04:51.008	291.008	00:00:05.101	5.101	ну то есть на следующий день это произошло буквально ой мне нравятся мои зубы 
@sv1994f-text	@sv1994f	00:04:53.128	293.128	00:04:53.605	293.605	00:00:00.477	0.477	ну это знаешь
@sv1994f-text	@sv1994f	00:04:55.118	295.118	00:04:57.513	297.513	00:00:02.395	2.395	у не то чтобы там большой но просто я почувствовала что
@sv1994f-text	@sv1994f	00:04:57.696	297.696	00:05:00.596	300.596	00:00:02.900	2.9	[нрзб] он там поверхность ну короче 
@sv1994f-text	@sv1994f	00:05:00.724	300.724	00:05:03.110	303.11	00:00:02.386	2.386	там нет фрагмента эмали просто 
@sv1994f-text	@sv1994f	00:05:03.715	303.715	00:05:07.604	307.604	00:00:03.889	3.889	обыкновенно допела ну что? как? ну зубы зубы 
@sv1994f-text	@sv1994f	00:05:07.806	307.806	00:05:08.063	308.063	00:00:00.257	0.257	ну
@sv1994f-text	@sv1994f	00:05:08.485	308.485	00:05:08.926	308.926	00:00:00.441	0.441	и что? 
@sv1994f-text	@sv1994f	00:05:09.697	309.697	00:05:12.146	312.146	00:00:02.449	2.449	ичего страшного не произошло просто жизнь 
@sv1994f-text	@sv1994f	00:05:12.173	312.173	00:05:12.375	312.375	00:00:00.202	0.202	это
@sv1994f-text	@sv1994f	00:05:12.816	312.816	00:05:15.219	315.219	00:00:02.403	2.403	ну как ну травматичное мероприятие вообще 
@sv1994f-gestures	@sv1994f	00:00:12.311	12.311	00:00:14.586	14.586	00:00:02.275	2.275	жестикулирует правой рукой
@sv1994f-gestures	@sv1994f	00:00:16.632	16.632	00:00:17.458	17.458	00:00:00.826	0.826	жестикулирует правой рукой
@sv1994f-gestures	@sv1994f	00:00:18.292	18.292	00:00:19.586	19.586	00:00:01.294	1.294	жестикулирует правой рукой
@sv1994f-gestures	@sv1994f	00:00:24.540	24.54	00:00:26.935	26.935	00:00:02.395	2.395	жестикулирует двумя руками
@sv1994f-gestures	@sv1994f	00:00:29.339	29.339	00:00:29.999	29.999	00:00:00.660	0.66	жестикулирает правой рукой
@sv1994f-gestures	@sv1994f	00:00:30.063	30.063	00:00:40.843	40.843	00:00:10.780	10.78	жестикулирует двумя руками
@sv1994f-gestures	@sv1994f	00:00:46.219	46.219	00:00:54.054	54.054	00:00:07.835	7.835	двигает головой и корпусом 
@sv1994f-gestures	@sv1994f	00:01:00.512	60.512	00:01:04.356	64.356	00:00:03.844	3.844	жестикулирует двумя руками
@sv1994f-gestures	@sv1994f	00:01:10.770	70.77	00:01:13.128	73.128	00:00:02.358	2.358	выражение эмоций с помощью глаз
@sv1994f-gestures	@sv1994f	00:01:14.908	74.908	00:01:24.191	84.191	00:00:09.283	9.283	двигает головой
@sv1994f-gestures	@sv1994f	00:01:24.283	84.283	00:01:27.109	87.109	00:00:02.826	2.826	жестикулирует правой рукой
@sv1994f-gestures	@sv1994f	00:01:32.550	92.55	00:01:45.990	105.99	00:00:13.440	13.44	жестикулирует правой рукой
@sv1994f-gestures	@sv1994f	00:01:46.026	106.026	00:01:46.815	106.815	00:00:00.789	0.789	смеётся
@sv1994f-gestures	@sv1994f	00:01:50.072	110.072	00:01:50.733	110.733	00:00:00.661	0.661	жестикулирует правой рукой
@sv1994f-gestures	@sv1994f	00:01:55.541	115.541	00:02:02.311	122.311	00:00:06.770	6.77	жестикулирует правой рукой
@sv1994f-gestures	@sv1994f	00:02:04.971	124.971	00:02:13.183	133.183	00:00:08.212	8.212	жестикулирует двумя руками
@sv1994f-gestures	@sv1994f	00:02:15.155	135.155	00:02:18.641	138.641	00:00:03.486	3.486	жестикулирует левой рукой, прикладывает руку к голове
@sv1994f-gestures	@sv1994f	00:02:18.697	138.697	00:02:18.917	138.917	00:00:00.220	0.22	мимика, рука у головы
@sv1994f-gestures	@sv1994f	00:02:19.027	139.027	00:02:21.742	141.742	00:00:02.715	2.715	держит руку у головы
@sv1994f-gestures	@sv1994f	00:02:21.797	141.797	00:02:25.944	145.944	00:00:04.147	4.147	жестикулирует правой рукой
@sv1994f-gestures	@sv1994f	00:02:26.008	146.008	00:02:29.476	149.476	00:00:03.468	3.468	жестикулирует двуям руками
@sv1994f-gestures	@sv1994f	00:02:30.779	150.779	00:02:32.330	152.33	00:00:01.551	1.551	показывает указательным пальцем правой руки
@sv1994f-gestures	@sv1994f	00:02:41.375	161.375	00:02:43.229	163.229	00:00:01.854	1.854	жестикулирует правой рукой
@sv1994f-gestures	@sv1994f	00:03:03.742	183.742	00:03:04.338	184.338	00:00:00.596	0.596	смеётся
@sv1994f-gestures	@sv1994f	00:03:06.925	186.925	00:03:15.201	195.201	00:00:08.276	8.276	держит руку у головы
@sv1994f-gestures	@sv1994f	00:03:20.733	200.733	00:03:22.320	202.32	00:00:01.587	1.587	жестикулирует левой рукой
@sv1994f-gestures	@sv1994f	00:03:25.402	205.402	00:03:28.072	208.072	00:00:02.670	2.67	жестикулирует левой рукой
@sv1994f-gestures	@sv1994f	00:03:29.430	209.43	00:03:30.255	210.255	00:00:00.825	0.825	жестикулирует левой рукой
@sv1994f-gestures	@sv1994f	00:03:32.935	212.935	00:03:39.036	219.036	00:00:06.101	6.101	жестикулирует двумя руками
@sv1994f-gestures	@sv1994f	00:03:40.330	220.33	00:03:47.495	227.495	00:00:07.165	7.165	жестикулирует двумя руками
@sv1994f-gestures	@sv1994f	00:03:49.733	229.733	00:03:56.247	236.247	00:00:06.514	6.514	жестикулирует двумя руками
@sv1994f-gestures	@sv1994f	00:03:59.503	239.503	00:04:00.301	240.301	00:00:00.798	0.798	мотает головой
@sv1994f-gestures	@sv1994f	00:04:00.512	240.512	00:04:01.714	241.714	00:00:01.202	1.202	смеётся
@sv1994f-gestures	@sv1994f	00:04:01.806	241.806	00:04:05.228	245.228	00:00:03.422	3.422	пересаживается в кресле
@sv1994f-gestures	@sv1994f	00:04:13.403	253.403	00:04:19.119	259.119	00:00:05.716	5.716	двигает корпусом
@sv1994f-gestures	@sv1994f	00:04:21.623	261.623	00:04:25.201	265.201	00:00:03.578	3.578	закрывает глаза, жестикулирует руками
@sv1994f-gestures	@sv1994f	00:04:25.944	265.944	00:04:30.724	270.724	00:00:04.780	4.78	жестикулирует руками
@sv1994f-gestures	@sv1994f	00:04:31.293	271.293	00:04:33.339	273.339	00:00:02.046	2.046	дёргает локтем
@sv1994f-gestures	@sv1994f	00:04:33.494	273.494	00:04:35.971	275.971	00:00:02.477	2.477	движения руками
@sv1994f-gestures	@sv1994f	00:04:36.027	276.027	00:04:37.559	277.559	00:00:01.532	1.532	движение руками
@sv1994f-gestures	@sv1994f	00:04:38.825	278.825	00:04:39.898	279.898	00:00:01.073	1.073	движение правой рукой
@sv1994f-gestures	@sv1994f	00:04:42.136	282.136	00:04:44.990	284.99	00:00:02.854	2.854	указательный и большой палец у подбородка
